route,stop,date,boarding,deboarding
M,Memorial Union Terminal Arrival & Howard Way (NB),2012-10-18,0,603
M,Cowell Blvd & Research Park S Dr (EB),2012-10-18,1,74
M,1st St & D St (WB),2012-10-18,2,32
M,Drew Ave & Cowell Blvd (NB),2012-10-18,1,198
M,Drew & Research Park Drive (NB),2012-10-19,0,1
M,Cowell Blvd & Valdora St (WB),2012-10-19,220,109
M,Cowell Blvd & Halsey Cir (WB),2012-10-19,10,5
M,Cowell Blvd & Research Park S Dr (EB),2012-10-19,2,57
M,Richards Blvd & Olive Dr (NB),2012-10-19,28,9
M,B St & 4th St (NB),2012-10-19,1,11
M,Richards Blvd & Olive Dr (SB),2012-10-19,1,26
M,1st St & D St (WB),2012-10-19,2,40
M,B St & 4th St  (SB),2012-10-19,1,4
M,Russell Blvd & A St (WB),2012-10-19,0,5
M,Drew Ave & Cowell Blvd (NB),2012-10-19,5,130
M,1st St & C St (EB),2012-10-19,3,12
M,Memorial Union Terminal Arrival & Howard Way (NB),2012-10-19,19,472
M,Memorial Union (M Line) & Howard Way (SB),2012-10-19,422,4
M,Cowell Blvd & Drew Ave (WB),2012-10-19,177,4
M,Cowell Blvd & Research Park S Dr (WB),2012-10-19,30,2
M,B St & 4th St  (SB),2012-10-22,1,0
M,Memorial Union Terminal Arrival & Howard Way (NB),2012-10-22,0,766
M,Drew Ave & Cowell Blvd (NB),2012-10-22,5,244
M,Cowell Blvd & Valdora St (WB),2012-10-22,278,186
M,B St & 4th St (NB),2012-10-22,0,5
M,Russell Blvd & A St (WB),2012-10-22,1,1
M,Memorial Union (M Line) & Howard Way (SB),2012-10-22,593,1
M,Drew & Research Park Drive (NB),2012-10-22,1,0
M,Cowell Blvd & Research Park S Dr (WB),2012-10-22,39,4
M,Cowell Blvd & Halsey Cir (WB),2012-10-22,13,23
M,Richards Blvd & Olive Dr (SB),2012-10-22,7,49
M,Cowell Blvd & Research Park S Dr (EB),2012-10-22,8,67
M,Richards Blvd & Olive Dr (NB),2012-10-22,46,1
M,Cowell Blvd & Drew Ave (WB),2012-10-22,264,3
M,1st St & D St (WB),2012-10-22,2,16
M,1st St & C St (EB),2012-10-22,26,4
M,Russell Blvd & A St (WB),2012-10-23,0,3
M,Memorial Union Terminal Arrival & Howard Way (NB),2012-10-23,2,632
M,Drew & Research Park Drive (NB),2012-10-23,2,3
M,Cowell Blvd & Valdora St (WB),2012-10-23,252,149
M,Cowell Blvd & Drew Ave (WB),2012-10-23,243,4
M,Richards Blvd & Olive Dr (NB),2012-10-23,32,3
M,Memorial Union (M Line) & Howard Way (SB),2012-10-23,605,5
M,1st St & C St (EB),2012-10-23,4,4
M,Cowell Blvd & Research Park S Dr (WB),2012-10-23,60,2
M,Richards Blvd & Olive Dr (SB),2012-10-23,6,40
M,Drew Ave & Cowell Blvd (NB),2012-10-23,4,231
M,1st St & D St (WB),2012-10-23,8,18
M,B St & 4th St (NB),2012-10-23,2,6
M,Cowell Blvd & Research Park S Dr (EB),2012-10-23,3,81
M,B St & 4th St  (SB),2012-10-23,0,1
M,Cowell Blvd & Halsey Cir (WB),2012-10-23,6,18
M,Drew Ave & Cowell Blvd (NB),2012-10-24,2,245
M,Memorial Union Terminal Arrival & Howard Way (NB),2012-10-24,19,682
M,B St & 4th St  (SB),2012-10-24,2,3
M,Richards Blvd & Olive Dr (NB),2012-10-24,48,7
M,Cowell Blvd & Valdora St (WB),2012-10-24,273,158
M,Richards Blvd & Olive Dr (SB),2012-10-24,4,49
M,Memorial Union (M Line) & Howard Way (SB),2012-10-24,693,20
M,Russell Blvd & A St (WB),2012-10-24,0,5
M,Cowell Blvd & Research Park S Dr (WB),2012-10-24,56,4
M,Cowell Blvd & Halsey Cir (WB),2012-10-24,12,10
M,Drew & Research Park Drive (NB),2012-10-24,1,4
M,1st St & D St (WB),2012-10-24,13,33
M,1st St & C St (EB),2012-10-24,15,20
M,Cowell Blvd & Research Park S Dr (EB),2012-10-24,4,72
M,Cowell Blvd & Drew Ave (WB),2012-10-24,252,2
M,B St & 4th St (NB),2012-10-24,3,5
M,Cowell Blvd & Research Park S Dr (WB),2012-10-25,39,2
M,Drew & Research Park Drive (NB),2012-10-25,0,2
M,Drew Ave & Cowell Blvd (NB),2012-10-25,3,211
M,Richards Blvd & Olive Dr (SB),2012-10-25,1,36
M,Cowell Blvd & Drew Ave (WB),2012-10-25,221,3
M,B St & 4th St (NB),2012-10-25,0,6
M,Memorial Union Terminal Arrival & Howard Way (NB),2012-10-25,0,579
M,Cowell Blvd & Valdora St (WB),2012-10-25,207,119
M,Russell Blvd & A St (WB),2012-10-25,0,5
M,B St & 4th St  (SB),2012-10-25,2,1
M,Cowell Blvd & Halsey Cir (WB),2012-10-25,7,17
M,Richards Blvd & Olive Dr (NB),2012-10-25,38,6
M,1st St & C St (EB),2012-10-25,13,14
M,1st St & D St (WB),2012-10-25,4,19
M,Memorial Union (M Line) & Howard Way (SB),2012-10-25,501,7
M,Cowell Blvd & Research Park S Dr (EB),2012-10-25,2,65
M,Russell Blvd & A St (WB),2012-10-26,0,4
M,B St & 4th St  (SB),2012-10-26,0,1
M,Cowell Blvd & Research Park S Dr (WB),2012-10-26,24,1
M,Cowell Blvd & Valdora St (WB),2012-10-26,193,108
M,Memorial Union (M Line) & Howard Way (SB),2012-10-26,457,7
M,Cowell Blvd & Research Park S Dr (EB),2012-10-26,6,52
M,Memorial Union Terminal Arrival & Howard Way (NB),2012-10-26,0,538
M,Cowell Blvd & Halsey Cir (WB),2012-10-26,10,8
M,Richards Blvd & Olive Dr (NB),2012-10-26,28,7
M,Drew Ave & Cowell Blvd (NB),2012-10-26,3,162
M,Drew & Research Park Drive (NB),2012-10-26,2,1
M,Richards Blvd & Olive Dr (SB),2012-10-26,11,23
M,Cowell Blvd & Drew Ave (WB),2012-10-26,206,19
M,1st St & D St (WB),2012-10-26,11,22
M,1st St & C St (EB),2012-10-26,13,12
M,B St & 4th St (NB),2012-10-26,1,9
M,B St & 4th St  (SB),2012-10-29,3,3
M,B St & 4th St (NB),2012-10-29,2,6
M,Cowell Blvd & Research Park S Dr (WB),2012-10-29,32,0
M,Cowell Blvd & Valdora St (WB),2012-10-29,225,133
M,Drew Ave & Cowell Blvd (NB),2012-10-29,7,191
M,Richards Blvd & Olive Dr (SB),2012-10-29,6,42
M,Richards Blvd & Olive Dr (NB),2012-10-29,33,2
M,1st St & D St (WB),2012-10-29,9,8
M,Memorial Union Terminal Arrival & Howard Way (NB),2012-10-29,5,645
M,Russell Blvd & A St (WB),2012-10-29,1,5
M,1st St & C St (EB),2012-10-29,19,2
M,Drew & Research Park Drive (NB),2012-10-29,0,2
M,Cowell Blvd & Research Park S Dr (EB),2012-10-29,4,55
M,Cowell Blvd & Halsey Cir (WB),2012-10-29,5,15
M,Memorial Union (M Line) & Howard Way (SB),2012-10-29,529,3
M,Cowell Blvd & Drew Ave (WB),2012-10-29,244,1
M,1st St & D St (WB),2012-10-30,5,27
M,Russell Blvd & A St (WB),2012-10-30,4,1
M,Richards Blvd & Olive Dr (SB),2012-10-30,8,36
M,1st St & C St (EB),2012-10-30,12,6
M,Richards Blvd & Olive Dr (NB),2012-10-30,46,5
M,Cowell Blvd & Halsey Cir (WB),2012-10-30,9,12
M,Drew Ave & Cowell Blvd (NB),2012-10-30,2,196
M,Cowell Blvd & Research Park S Dr (WB),2012-10-30,45,19
M,B St & 4th St (NB),2012-10-30,1,3
M,Cowell Blvd & Research Park S Dr (EB),2012-10-30,4,71
M,Memorial Union (M Line) & Howard Way (SB),2012-10-30,527,1
M,Cowell Blvd & Valdora St (WB),2012-10-30,222,147
M,Drew & Research Park Drive (NB),2012-10-30,2,1
M,Memorial Union Terminal Arrival & Howard Way (NB),2012-10-30,0,584
M,Cowell Blvd & Drew Ave (WB),2012-10-30,191,5
M,B St & 4th St  (SB),2012-10-30,4,4
M,Cowell Blvd & Drew Ave (WB),2012-10-31,236,1
M,Richards Blvd & Olive Dr (NB),2012-10-31,32,10
M,Cowell Blvd & Research Park S Dr (WB),2012-10-31,37,0
M,Drew & Research Park Drive (NB),2012-10-31,0,2
M,1st St & C St (EB),2012-10-31,21,20
M,Memorial Union (M Line) & Howard Way (SB),2012-10-31,556,8
M,Cowell Blvd & Halsey Cir (WB),2012-10-31,11,12
M,1st St & D St (WB),2012-10-31,10,23
M,Drew Ave & Cowell Blvd (NB),2012-10-31,1,228
M,Richards Blvd & Olive Dr (SB),2012-10-31,3,27
M,Memorial Union Terminal Arrival & Howard Way (NB),2012-10-31,1,641
M,Russell Blvd & A St (WB),2012-10-31,1,1
M,B St & 4th St  (SB),2012-10-31,1,3
M,Cowell Blvd & Research Park S Dr (EB),2012-10-31,12,73
M,Cowell Blvd & Valdora St (WB),2012-10-31,268,163
M,B St & 4th St (NB),2012-10-31,1,8
O,Russell Blvd & A St (WB),2012-10-06,0,1
O,Alhambra Dr & Mace Blvd (EB),2012-10-06,5,6
O,Hutchison Dr & Bioletti Way (EB),2012-10-06,0,18
O,5th St & San Rafael St (WB),2012-10-06,0,1
O,5th St & Cantrill (WB),2012-10-06,37,7
O,3rd St & K St (EB),2012-10-06,1,1
O,2nd St. & Target Drive (WB),2012-10-06,105,111
O,3rd St & C St (WB),2012-10-06,0,8
O,West Village Sq & Town Square (NB),2012-10-06,11,4
O,Dairy Road & Tercero (NB),2012-10-06,5,14
O,B St & 4th St (NB),2012-10-06,2,5
O,5th St & Spafford St (EB),2012-10-06,0,1
O,Hutchison & Sage (SB),2012-10-06,6,0
O,Sycamore & 8th (SB),2012-10-06,1,8
O,La Rue Rd & Garrod Dr (EB),2012-10-06,0,14
O,2nd St & E St (EB),2012-10-06,10,9
O,West Village Sq & Community College (SB),2012-10-06,10,3
O,La Rue Rd & Hutchison (SB),2012-10-06,1,14
O,H St & Amtrak Station (NB),2012-10-06,12,20
O,Hutchison & Sage (NB),2012-10-06,6,5
O,5th St & Arroyo Ave (EB),2012-10-06,0,5
O,Silo Terminal & North Boarding Area (WB),2012-10-06,262,126
O,Russell Blvd & Sycamore Ln (WB),2012-10-06,14,6
O,Hutchison Dr & Health Sci Drive (EB),2012-10-06,4,8
O,5th St & Pole Line Rd (WB),2012-10-06,18,5
O,Sycamore Ln & Wake Forest Dr (SB),2012-10-06,9,4
O,5th St & Cantrill  (EB),2012-10-06,10,16
O,Alhambra Dr & 5th St (EB),2012-10-06,2,2
O,Anderson Rd & Russell Blvd (NB),2012-10-06,2,53
O,5th St & Pole Line Rd (EB),2012-10-06,4,3
O,Mace Blvd & 2nd St (SB),2012-10-06,6,6
O,Hutchison Dr & Art Building (EB),2012-10-06,4,0
O,L St & 425 (SB),2012-10-06,2,1
O,3rd St & E St (WB),2012-10-06,19,41
O,3rd St & K St (WB),2012-10-06,1,8
O,5th St & Pena Dr (EB),2012-10-06,2,2
O,Alhambra Dr & Arroyo Ave (EB),2012-10-06,3,3
O,2nd St & B St (EB),2012-10-06,3,5
O,L St & 425 (SB),2012-10-07,0,2
O,Russell Blvd & Sycamore Ln (WB),2012-10-07,12,14
O,West Village Sq & Community College (SB),2012-10-07,6,0
O,Mace Blvd & 2nd St (SB),2012-10-07,3,10
O,5th St & Cantrill  (EB),2012-10-07,11,19
O,Alhambra Dr & 5th St (EB),2012-10-07,1,4
O,5th St & Cantrill (WB),2012-10-07,23,24
O,2nd St & E St (EB),2012-10-07,19,15
O,5th St & Pole Line Rd (EB),2012-10-07,4,5
O,L St & 4th St (NB),2012-10-07,2,1
O,Anderson Rd & Russell Blvd (NB),2012-10-07,2,41
O,Dairy Road & Tercero (NB),2012-10-07,7,13
O,Hutchison & Sage (NB),2012-10-07,8,10
O,3rd St & K St (EB),2012-10-07,0,1
O,West Village Sq & Town Square (NB),2012-10-07,5,6
O,3rd St & K St (WB),2012-10-07,0,2
O,Pena  & 2nd St. (NB),2012-10-07,2,0
O,La Rue Rd & Hutchison (SB),2012-10-07,0,2
O,Silo Terminal & North Boarding Area (WB),2012-10-07,238,138
O,Alhambra Dr & Arroyo Ave (EB),2012-10-07,2,2
O,Sycamore Ln & Wake Forest Dr (SB),2012-10-07,16,13
O,H St & Amtrak Station (NB),2012-10-07,27,17
O,Hutchison Dr & Bioletti Way (EB),2012-10-07,1,7
O,2nd St & B St (EB),2012-10-07,0,1
O,Hutchison Dr & Art Building (EB),2012-10-07,4,0
O,Russell Blvd & A St (WB),2012-10-07,0,5
O,Sycamore & 8th (SB),2012-10-07,2,2
O,5th St & Arroyo Ave (EB),2012-10-07,5,7
O,Hutchison Dr & A St (EB),2012-10-07,1,0
O,5th St & Pole Line Rd (WB),2012-10-07,7,3
O,5th St & Pena Dr (EB),2012-10-07,2,0
O,3rd St & C St (WB),2012-10-07,2,9
O,3rd St & E St (WB),2012-10-07,9,24
O,Alhambra Dr & Mace Blvd (EB),2012-10-07,10,8
O,5th St & Spafford St (EB),2012-10-07,1,0
O,B St & 4th St (NB),2012-10-07,0,1
O,2nd St. & Target Drive (WB),2012-10-07,115,105
O,Alhambra Dr & Arroyo Ave (EB),2012-10-13,4,3
O,2nd St & E St (EB),2012-10-13,3,4
O,L St & 4th St (NB),2012-10-13,2,0
O,Dairy Road & Tercero (NB),2012-10-13,16,46
O,3rd St & K St (EB),2012-10-13,2,3
O,Sycamore Ln & Wake Forest Dr (SB),2012-10-13,6,8
O,Russell Blvd & Sycamore Ln (WB),2012-10-13,4,4
O,L St & 425 (SB),2012-10-13,0,1
O,Anderson Rd & Russell Blvd (NB),2012-10-13,5,40
O,5th St & Cantrill  (EB),2012-10-13,6,21
O,Alhambra Dr & Mace Blvd (EB),2012-10-13,5,10
O,2nd St. & Target Drive (WB),2012-10-13,131,151
O,5th St & Pena Dr (EB),2012-10-13,6,11
O,5th St & Pole Line Rd (EB),2012-10-13,3,3
O,Hutchison Dr & A St (EB),2012-10-13,2,0
O,3rd St & E St (WB),2012-10-13,1,21
O,2nd St & B St (EB),2012-10-13,8,6
O,3rd St & K St (WB),2012-10-13,0,3
O,Mace Blvd & 2nd St (SB),2012-10-13,5,6
O,West Village Sq & Community College (SB),2012-10-13,7,0
O,Russell Blvd & A St (WB),2012-10-13,0,3
O,Silo Terminal & North Boarding Area (WB),2012-10-13,320,112
O,West Village Sq & Town Square (NB),2012-10-13,10,8
O,5th St & San Rafael St (WB),2012-10-13,2,2
O,Hutchison & Sage (NB),2012-10-13,10,5
O,Hutchison Dr & Bioletti Way (EB),2012-10-13,3,7
O,Hutchison Dr & Art Building (EB),2012-10-13,12,0
O,Hutchison & Sage (SB),2012-10-13,3,0
O,5th St & Arroyo Ave (EB),2012-10-13,3,0
O,H St & Amtrak Station (NB),2012-10-13,17,23
O,Hutchison Dr & Health Sci Drive (EB),2012-10-13,2,1
O,5th St & Pole Line Rd (WB),2012-10-13,6,2
O,5th St & Spafford St (EB),2012-10-13,0,2
O,5th St & Cantrill (WB),2012-10-13,23,7
O,B St & 4th St (NB),2012-10-13,3,1
O,La Rue Rd & Garrod Dr (EB),2012-10-13,0,19
O,West Village Sq & Town Square (NB),2012-10-14,6,5
O,3rd St & K St (WB),2012-10-14,0,2
O,Hutchison & Sage (NB),2012-10-14,2,5
O,5th St & Arroyo Ave (EB),2012-10-14,0,1
O,5th St & Pena Dr (EB),2012-10-14,0,2
O,H St & Amtrak Station (NB),2012-10-14,22,9
O,Sycamore Ln & Wake Forest Dr (SB),2012-10-14,12,12
O,Hutchison Dr & Health Sci Drive (EB),2012-10-14,1,0
O,5th St & Cantrill  (EB),2012-10-14,6,17
O,Hutchison Dr & Art Building (EB),2012-10-14,6,0
O,5th St & Cantrill (WB),2012-10-14,32,5
O,Anderson Rd & Russell Blvd (NB),2012-10-14,1,26
O,Dairy Road & Tercero (NB),2012-10-14,8,20
O,Pena  & 2nd St. (NB),2012-10-14,2,0
O,2nd St & B St (EB),2012-10-14,0,1
O,3rd St & K St (EB),2012-10-14,2,0
O,Alhambra Dr & Arroyo Ave (EB),2012-10-14,1,3
O,La Rue Rd & Garrod Dr (EB),2012-10-14,0,3
O,Russell Blvd & Sycamore Ln (WB),2012-10-14,7,6
O,2nd St & E St (EB),2012-10-14,2,7
O,B St & 4th St (NB),2012-10-14,0,1
O,3rd St & E St (WB),2012-10-14,8,20
O,2nd St. & Target Drive (WB),2012-10-14,37,56
O,Alhambra Dr & 5th St (EB),2012-10-14,0,1
O,Alhambra Dr & Mace Blvd (EB),2012-10-14,8,2
O,Hutchison & Sage (SB),2012-10-14,1,0
O,West Village Sq & Community College (SB),2012-10-14,2,0
O,Hutchison Dr & Bioletti Way (EB),2012-10-14,0,1
O,L St & 425 (SB),2012-10-14,0,3
O,Mace Blvd & 2nd St (SB),2012-10-14,0,1
O,Silo Terminal & North Boarding Area (WB),2012-10-14,140,78
O,Hutchison Dr & A St (EB),2012-10-14,2,0
O,L St & 4th St (NB),2012-10-14,0,1
O,5th St & Pole Line Rd (WB),2012-10-14,6,3
O,3rd St & C St (WB),2012-10-14,0,7
O,5th St & Pole Line Rd (EB),2012-10-14,4,6
O,2nd St & E St (EB),2012-10-20,10,7
O,Dairy Road & Tercero (NB),2012-10-20,38,63
O,5th St & San Rafael St (WB),2012-10-20,4,1
O,La Rue Rd & Hutchison (SB),2012-10-20,0,1
O,Silo Terminal & North Boarding Area (WB),2012-10-20,230,100
O,5th St & Spafford St (EB),2012-10-20,1,1
O,L St & 4th St (NB),2012-10-20,1,3
O,Anderson Rd & Russell Blvd (NB),2012-10-20,7,70
O,3rd St & K St (EB),2012-10-20,2,5
O,5th St & Pena Dr (EB),2012-10-20,0,3
O,Alhambra Dr & Mace Blvd (EB),2012-10-20,2,3
O,3rd St & K St (WB),2012-10-20,4,2
O,West Village Sq & Community College (SB),2012-10-20,7,0
O,5th St & Cantrill (WB),2012-10-20,26,5
O,Alhambra Dr & 5th St (EB),2012-10-20,0,2
O,Sycamore & 8th (SB),2012-10-20,0,1
O,Sycamore Ln & Wake Forest Dr (SB),2012-10-20,9,21
O,Hutchison & Sage (SB),2012-10-20,4,0
O,5th St & Cantrill  (EB),2012-10-20,6,15
O,West Village Sq & Town Square (NB),2012-10-20,5,5
O,2nd St & B St (EB),2012-10-20,2,3
O,3rd St & C St (WB),2012-10-20,3,5
O,Mace Blvd & 2nd St (SB),2012-10-20,3,2
O,5th St & Arroyo Ave (EB),2012-10-20,1,0
O,Russell Blvd & A St (WB),2012-10-20,4,1
O,5th St & Pole Line Rd (WB),2012-10-20,7,1
O,H St & Amtrak Station (NB),2012-10-20,15,12
O,2nd St. & Target Drive (WB),2012-10-20,171,181
O,3rd St & E St (WB),2012-10-20,17,19
O,Hutchison Dr & Bioletti Way (EB),2012-10-20,36,13
O,Hutchison & Sage (NB),2012-10-20,3,10
O,Russell Blvd & Sycamore Ln (WB),2012-10-20,14,17
O,B St & 4th St (NB),2012-10-20,0,1
O,5th St & Pole Line Rd (EB),2012-10-20,2,9
O,Alhambra Dr & Arroyo Ave (EB),2012-10-20,2,2
O,Hutchison Dr & Art Building (EB),2012-10-20,1,0
O,L St & 425 (SB),2012-10-20,1,3
O,Anderson Rd & Russell Blvd (NB),2012-10-21,2,41
O,2nd St & E St (EB),2012-10-21,3,8
O,5th St & Pena Dr (EB),2012-10-21,1,1
O,Hutchison Dr & Art Building (EB),2012-10-21,5,2
O,Alhambra Dr & Mace Blvd (EB),2012-10-21,8,4
O,Sycamore Ln & Wake Forest Dr (SB),2012-10-21,11,10
O,Alhambra Dr & 5th St (EB),2012-10-21,0,2
O,H St & Amtrak Station (NB),2012-10-21,29,20
O,5th St & Arroyo Ave (EB),2012-10-21,2,2
O,3rd St & E St (WB),2012-10-21,13,14
O,3rd St & C St (WB),2012-10-21,0,7
O,5th St & Spafford St (EB),2012-10-21,0,3
O,West Village Sq & Community College (SB),2012-10-21,6,0
O,Hutchison Dr & A St (EB),2012-10-21,0,1
O,Alhambra Dr & Arroyo Ave (EB),2012-10-21,2,2
O,B St & 4th St (NB),2012-10-21,0,1
O,L St & 4th St (NB),2012-10-21,4,2
O,Hutchison & Sage (NB),2012-10-21,7,6
O,Sycamore & 8th (SB),2012-10-21,0,1
O,Hutchison & Sage (SB),2012-10-21,2,0
O,3rd St & K St (WB),2012-10-21,1,2
O,5th St & Cantrill  (EB),2012-10-21,4,19
O,La Rue Rd & Garrod Dr (EB),2012-10-21,3,9
O,West Village Sq & Town Square (NB),2012-10-21,2,2
O,2nd St. & Target Drive (WB),2012-10-21,73,84
O,Silo Terminal & North Boarding Area (WB),2012-10-21,190,124
O,3rd St & K St (EB),2012-10-21,2,0
O,2nd St & B St (EB),2012-10-21,0,3
O,5th St & Pole Line Rd (WB),2012-10-21,1,1
O,Russell Blvd & Sycamore Ln (WB),2012-10-21,13,11
O,5th St & Cantrill (WB),2012-10-21,24,3
O,Hutchison Dr & Health Sci Drive (EB),2012-10-21,0,1
O,5th St & Pole Line Rd (EB),2012-10-21,3,3
O,Mace Blvd & 2nd St (SB),2012-10-21,8,3
O,Hutchison Dr & Bioletti Way (EB),2012-10-21,0,2
O,L St & 425 (SB),2012-10-21,1,3
O,Dairy Road & Tercero (NB),2012-10-21,11,24
O,Anderson Rd & Russell Blvd (NB),2012-10-27,8,46
O,5th St & Cantrill (WB),2012-10-27,22,0
O,Hutchison Dr & A St (EB),2012-10-27,1,0
O,Hutchison Dr & Bioletti Way (EB),2012-10-27,0,24
O,Russell Blvd & A St (WB),2012-10-27,1,2
O,2nd St. & Target Drive (WB),2012-10-27,86,84
O,5th St & Arroyo Ave (EB),2012-10-27,2,0
O,West Village Sq & Community College (SB),2012-10-27,4,1
O,5th St & Cantrill  (EB),2012-10-27,0,12
O,West Village Sq & Town Square (NB),2012-10-27,20,10
O,5th St & Spafford St (EB),2012-10-27,0,6
O,3rd St & K St (EB),2012-10-27,5,3
O,Hutchison & Sage (NB),2012-10-27,6,3
O,Alhambra Dr & Mace Blvd (EB),2012-10-27,6,6
O,3rd St & C St (WB),2012-10-27,3,15
O,Hutchison Dr & Health Sci Drive (EB),2012-10-27,0,1
O,Dairy Road & Tercero (NB),2012-10-27,5,4
O,2nd St & B St (EB),2012-10-27,6,3
O,Russell Blvd & Sycamore Ln (WB),2012-10-27,17,5
O,B St & 4th St (NB),2012-10-27,3,0
O,Sycamore Ln & Wake Forest Dr (SB),2012-10-27,15,12
O,5th St & Pole Line Rd (WB),2012-10-27,5,2
O,Alhambra Dr & 5th St (EB),2012-10-27,1,0
O,3rd St & K St (WB),2012-10-27,2,2
O,L St & 4th St (NB),2012-10-27,0,1
O,Mace Blvd & 2nd St (SB),2012-10-27,3,1
O,Silo Terminal & North Boarding Area (WB),2012-10-27,216,88
O,La Rue Rd & Garrod Dr (EB),2012-10-27,0,1
O,Alhambra Dr & Arroyo Ave (EB),2012-10-27,1,4
O,La Rue Rd & Hutchison (SB),2012-10-27,0,3
O,Sycamore & 8th (SB),2012-10-27,0,3
O,H St & Amtrak Station (NB),2012-10-27,12,24
O,5th St & San Rafael St (WB),2012-10-27,6,0
O,2nd St & E St (EB),2012-10-27,5,6
O,3rd St & E St (WB),2012-10-27,10,35
O,5th St & Pena Dr (EB),2012-10-27,1,3
O,5th St & Pole Line Rd (EB),2012-10-27,5,6
O,Pena  & 2nd St. (NB),2012-10-28,0,1
O,L St & 425 (SB),2012-10-28,0,1
O,2nd St. & Target Drive (WB),2012-10-28,69,68
O,3rd St & K St (WB),2012-10-28,1,4
O,Hutchison Dr & Art Building (EB),2012-10-28,8,2
O,2nd St & E St (EB),2012-10-28,5,3
O,Mace Blvd & 2nd St (SB),2012-10-28,1,5
O,Hutchison Dr & A St (EB),2012-10-28,1,0
O,Hutchison & Sage (SB),2012-10-28,2,0
O,2nd St & B St (EB),2012-10-28,1,1
O,5th St & Pole Line Rd (WB),2012-10-28,2,3
O,3rd St & K St (EB),2012-10-28,4,0
O,Hutchison Dr & Bioletti Way (EB),2012-10-28,0,2
O,5th St & Cantrill  (EB),2012-10-28,13,15
O,Silo Terminal & North Boarding Area (WB),2012-10-28,146,118
O,L St & 4th St (NB),2012-10-28,2,1
O,Alhambra Dr & Mace Blvd (EB),2012-10-28,8,7
O,Dairy Road & Tercero (NB),2012-10-28,4,14
O,West Village Sq & Town Square (NB),2012-10-28,11,14
O,5th St & Pole Line Rd (EB),2012-10-28,4,2
O,5th St & Cantrill (WB),2012-10-28,24,10
O,Anderson Rd & Russell Blvd (NB),2012-10-28,6,24
O,Russell Blvd & A St (WB),2012-10-28,1,4
O,Alhambra Dr & Arroyo Ave (EB),2012-10-28,1,0
O,3rd St & E St (WB),2012-10-28,11,14
O,5th St & Arroyo Ave (EB),2012-10-28,1,2
O,5th St & Pena Dr (EB),2012-10-28,0,1
O,Russell Blvd & Sycamore Ln (WB),2012-10-28,3,6
O,Sycamore Ln & Wake Forest Dr (SB),2012-10-28,9,10
O,H St & Amtrak Station (NB),2012-10-28,14,10
O,Alhambra Dr & 5th St (EB),2012-10-28,2,1
O,Sycamore & 8th (SB),2012-10-28,0,2
O,5th St & San Rafael St (WB),2012-10-28,1,0
O,West Village Sq & Community College (SB),2012-10-28,3,0
O,3rd St & C St (WB),2012-10-28,0,7
O,5th St & Spafford St (EB),2012-10-28,0,2
P,Pole Line Rd & Cowell Blvd (SB),2012-10-01,9,12
P,Anderson Rd & Hanover Dr (NB),2012-10-01,11,11
P,Arlington Blvd & Shasta Dr (SB),2012-10-01,37,20
P,Lake Blvd & Oyster Bay (SB),2012-10-01,2,5
P,Covell Blvd & Wright Blvd (WB),2012-10-01,13,9
P,14th St & Davis HS (WB),2012-10-01,11,15
P,Cowell Blvd & Drummond Ave (EB),2012-10-01,9,3
P,Memorial Union (P Line) & Howard Way (NB),2012-10-01,372,0
P,Lillard Dr & Cowell Blvd (EB),2012-10-01,9,12
P,Cowell Blvd & Sunrise Ct (EB),2012-10-01,0,9
P,Covell Blvd & J St (WB),2012-10-01,10,18
P,F St & Covell Blvd (SB),2012-10-01,14,8
P,Covell Blvd & Shasta Dr (WB),2012-10-01,154,17
P,5th St & Pole Line Rd (EB),2012-10-01,16,61
P,Russell Blvd & Sycamore Ln (EB),2012-10-01,44,28
P,Arlington Blvd & Westernesse Rd (SB),2012-10-01,1,8
P,Arlington Blvd & Cabot St (SB),2012-10-01,10,2
P,Cowell Blvd & La Vida (EB),2012-10-01,1,25
P,Covell Blvd & Pole Line Rd (WB),2012-10-01,16,24
P,14th St & Oak St (WB),2012-10-01,14,21
P,Anderson Rd & Villanova Dr (NB),2012-10-01,1,1
P,Mace Blvd & 2nd St (NB),2012-10-01,22,28
P,Cowell Blvd & Ensenada Dr (EB),2012-10-01,6,34
P,14th St & F St (WB),2012-10-01,6,5
P,Lillard Dr & Evans Ct (EB),2012-10-01,9,24
P,Covell Blvd & Sycamore Ln (WB),2012-10-01,22,17
P,Lake Blvd & Covell Blvd (SB),2012-10-01,93,16
P,Mace Blvd & Cowell Blvd (NB),2012-10-01,12,33
P,14th St & B St (WB),2012-10-01,11,14
P,Arlington Blvd & Bucklebury Rd (SB),2012-10-01,11,11
P,Cowell Blvd & Ohlone St (EB),2012-10-01,11,22
P,5th St & D St (EB),2012-10-01,9,2
P,5th St & G St (EB),2012-10-01,19,39
P,Memorial Union Terminal Arrival & Howard Way (NB),2012-10-01,0,448
P,Covell Blvd & John Jones Rd (WB),2012-10-01,54,19
P,Arlington Blvd & Lake Blvd (SB),2012-10-01,32,27
P,Covell Blvd & J St (WB),2012-10-02,18,14
P,5th St & G St (EB),2012-10-02,13,31
P,Cowell Blvd & Drummond Ave (EB),2012-10-02,5,4
P,Arlington Blvd & Cabot St (SB),2012-10-02,7,1
P,Cowell Blvd & Ohlone St (EB),2012-10-02,13,24
P,Covell Blvd & Wright Blvd (WB),2012-10-02,7,5
